enh_chrom	enh_start	enh_end	target_gene	gtex_tpm	hk	lof_intol	essential	rel_entropy	enh_rel_entropy	enh_length	phastcons_overlap	tisspec_enh	tissue
chr8	98001200	98003600	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.6989700043360187	2400	0	1	ovary
chr8	98019000	98022200	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	3200	588	1	ovary
chr8	98024600	98025400	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	800	150	1	ovary
chr8	98026600	98026800	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.6989700043360187	200	0	1	ovary
chr8	98036400	98036600	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	200	0	1	ovary
chr8	98071200	98074600	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	3400	561	1	ovary
chr8	98076400	98079400	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	3000	565	1	ovary
chr8	98080600	98082600	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	2000	327	1	ovary
chr8	98084000	98084200	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	200	8	1	ovary
chr8	98095600	98095800	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	200	0	1	ovary
chr8	98116000	98116200	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	200	0	1	ovary
chr8	98128400	98128600	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.6989700043360187	200	85	1	ovary
chr8	98130800	98131000	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	200	48	1	ovary
chr8	98141200	98141400	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	200	0	1	ovary
chr8	98160400	98160800	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.6989700043360187	400	0	1	ovary
chr8	98161800	98162200	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	400	0	1	ovary
chr8	98175800	98176000	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	200	167	1	ovary
chr8	98186000	98186200	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.6989700043360187	200	0	1	ovary
chr8	98226800	98228000	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	1200	6	1	ovary
chr8	98235600	98237000	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	1400	0	1	ovary
chr8	98238600	98239000	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	400	0	1	ovary
chr8	98243400	98244600	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	1200	75	1	ovary
chr8	98245000	98245400	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.04575749056067502	400	36	0	ovary
chr8	98257000	98258000	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	1000	110	1	ovary
chr8	98273000	98273600	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.5228787452803376	600	5	0	ovary
chr8	98276400	98277000	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	600	0	1	ovary
chr8	98277400	98279000	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.6989700043360187	1600	43	1	ovary
chr8	98285000	98285400	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.6989700043360187	400	0	1	ovary
chr8	98305200	98306200	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	1000	292	1	ovary
chr8	98324200	98326800	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	2600	80	1	ovary
chr8	98337200	98338400	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	1200	233	1	ovary
chr8	98361200	98362400	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	1200	177	1	ovary
chr8	98387000	98388400	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.6989700043360187	1400	257	1	ovary
chr8	98421800	98422200	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	400	109	1	ovary
chr8	98437000	98437200	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.6989700043360187	200	0	1	ovary
chr8	98438600	98439000	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	400	0	1	ovary
chr8	98439800	98440000	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	200	0	1	ovary
chr8	98445800	98448000	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	2200	82	1	ovary
chr8	98448600	98448800	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	200	0	1	ovary
chr8	98458400	98458600	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.3979400086720376	200	11	0	ovary
chr8	98471600	98472000	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.6989700043360187	400	0	1	ovary
chr8	98058000	98059600	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.6989700043360187	1600	377	1	ovary
chr8	98205400	98206000	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	0.6989700043360187	600	0	1	ovary
chr8	98434000	98436600	ENSG00000180543	15.2	0.0	0.0	0.0	0.0569863179606433	1.0	2600	28	1	ovary
chr8	98868800	98869400	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.0	600	102	0	ovary
chr8	98880400	98880800	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.30102999566398103	400	46	0	ovary
chr8	98882600	98882800	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	200	0	1	ovary
chr8	98883800	98884200	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.6989700043360187	400	29	1	ovary
chr8	98891400	98893600	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	2200	0	1	ovary
chr8	98898800	98899000	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.6989700043360187	200	28	1	ovary
chr8	98899400	98901200	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.6989700043360187	1800	153	1	ovary
chr8	98902000	98903800	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.6989700043360187	1800	52	1	ovary
chr8	98907600	98907800	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	200	0	1	ovary
chr8	98909000	98909800	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	800	46	1	ovary
chr8	98910400	98910600	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	200	0	1	ovary
chr8	98918600	98919000	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.6989700043360187	400	33	1	ovary
chr8	98924200	98925200	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	1000	213	1	ovary
chr8	98927600	98928000	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.5228787452803376	400	24	0	ovary
chr8	98929000	98929800	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.5228787452803376	800	308	0	ovary
chr8	98930800	98931400	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.6989700043360187	600	0	1	ovary
chr8	98931800	98932000	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.6989700043360187	200	0	1	ovary
chr8	98940800	98941400	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	600	0	1	ovary
chr8	98943800	98946800	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.5228787452803376	3000	137	0	ovary
chr8	98949000	98949400	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.6989700043360187	400	12	1	ovary
chr8	98950400	98950800	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.30102999566398103	400	0	0	ovary
chr8	98951600	98951800	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.6989700043360187	200	0	1	ovary
chr8	98952400	98953200	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	800	98	1	ovary
chr8	98955600	98959000	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	3400	60	1	ovary
chr8	98959400	98959600	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	200	0	1	ovary
chr8	98961400	98964400	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.5228787452803376	3000	97	0	ovary
chr8	98965000	98966000	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	1000	0	1	ovary
chr8	98966400	98966600	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	200	0	1	ovary
chr8	98968800	98971200	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.6989700043360187	2400	208	1	ovary
chr8	98983800	98986000	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	2200	27	1	ovary
chr8	98989800	98990200	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	400	0	1	ovary
chr8	98993600	98994600	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.3979400086720376	1000	32	0	ovary
chr8	99014200	99014800	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.5228787452803376	600	68	0	ovary
chr8	99017400	99018400	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.6989700043360187	1000	75	1	ovary
chr8	99021600	99023200	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	1600	5	1	ovary
chr8	99032400	99033200	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	800	62	1	ovary
chr8	99037200	99037800	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	1.0	600	62	1	ovary
chr8	99041400	99041600	ENSG00000132561	118.3	0.0	0.0	0.0	0.19727704244284666	0.6989700043360187	200	0	1	ovary
chr8	98880400	98880800	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.30102999566398103	400	46	0	ovary
chr8	98882600	98882800	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	200	0	1	ovary
chr8	98883800	98884200	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.6989700043360187	400	29	1	ovary
chr8	98891400	98893600	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	2200	0	1	ovary
chr8	98898800	98899000	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.6989700043360187	200	28	1	ovary
chr8	98899400	98901200	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.6989700043360187	1800	153	1	ovary
chr8	98902000	98903800	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.6989700043360187	1800	52	1	ovary
chr8	98907600	98907800	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	200	0	1	ovary
chr8	98909000	98909800	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	800	46	1	ovary
chr8	98910400	98910600	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	200	0	1	ovary
chr8	98918600	98919000	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.6989700043360187	400	33	1	ovary
chr8	98924200	98925200	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	1000	213	1	ovary
chr8	98927600	98928000	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.5228787452803376	400	24	0	ovary
chr8	98929000	98929800	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.5228787452803376	800	308	0	ovary
chr8	98930800	98931400	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.6989700043360187	600	0	1	ovary
chr8	98931800	98932000	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.6989700043360187	200	0	1	ovary
chr8	98940800	98941400	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	600	0	1	ovary
chr8	98943800	98946800	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.5228787452803376	3000	137	0	ovary
chr8	98949000	98949400	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.6989700043360187	400	12	1	ovary
chr8	98950400	98950800	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.30102999566398103	400	0	0	ovary
chr8	98951600	98951800	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.6989700043360187	200	0	1	ovary
chr8	98952400	98953200	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	800	98	1	ovary
chr8	98955600	98959000	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	3400	60	1	ovary
chr8	98959400	98959600	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	200	0	1	ovary
chr8	98961400	98964400	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.5228787452803376	3000	97	0	ovary
chr8	98965000	98966000	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	1000	0	1	ovary
chr8	98966400	98966600	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	200	0	1	ovary
chr8	98968800	98971200	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.6989700043360187	2400	208	1	ovary
chr8	98983800	98986000	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	2200	27	1	ovary
chr8	98989800	98990200	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	400	0	1	ovary
chr8	98993600	98994600	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.3979400086720376	1000	32	0	ovary
chr8	99014200	99014800	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.5228787452803376	600	68	0	ovary
chr8	99017400	99018400	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.6989700043360187	1000	75	1	ovary
chr8	99021600	99023200	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	1600	5	1	ovary
chr8	99032400	99033200	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	800	62	1	ovary
chr8	99037200	99037800	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	600	62	1	ovary
chr8	99041400	99041600	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	0.6989700043360187	200	0	1	ovary
chr8	99046600	99047000	ENSG00000156482	4303.9	1.0	0.0	0.0	0.053729051946651035	1.0	400	7	1	ovary
chr8	99342200	99342400	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	1.0	200	41	1	ovary
chr8	99344800	99345200	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	1.0	400	39	1	ovary
chr8	99350600	99350800	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	1.0	200	0	1	ovary
chr8	99352800	99353000	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	1.0	200	0	1	ovary
chr8	99355400	99356000	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	1.0	600	26	1	ovary
chr8	99364000	99364800	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	1.0	800	0	1	ovary
chr8	99373800	99375200	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	0.1549019599857432	1400	313	0	ovary
chr8	99376200	99377000	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	0.2218487496163564	800	28	0	ovary
chr8	99377400	99377800	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	1.0	400	23	1	ovary
chr8	99389800	99392000	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	1.0	2200	193	1	ovary
chr8	99393600	99397400	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	0.2218487496163564	3800	283	0	ovary
chr8	99424400	99424800	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	1.0	400	111	1	ovary
chr8	99438200	99438400	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	0.6989700043360187	200	5	1	ovary
chr8	99440000	99440400	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	0.6989700043360187	400	252	1	ovary
chr8	99458000	99458200	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	0.6989700043360187	200	0	1	ovary
chr8	99466400	99466800	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	0.5228787452803376	400	0	0	ovary
chr8	99477200	99477600	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	1.0	400	9	1	ovary
chr8	99368000	99371000	ENSG00000104375	18.6	0.0	0.0	0.0	0.05067531001559174	1.0	3000	855	1	ovary
chr8	99342200	99342400	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	1.0	200	41	1	ovary
chr8	99344800	99345200	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	1.0	400	39	1	ovary
chr8	99350600	99350800	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	1.0	200	0	1	ovary
chr8	99352800	99353000	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	1.0	200	0	1	ovary
chr8	99355400	99356000	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	1.0	600	26	1	ovary
chr8	99364000	99364800	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	1.0	800	0	1	ovary
chr8	99373800	99375200	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	0.1549019599857432	1400	313	0	ovary
chr8	99376200	99377000	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	0.2218487496163564	800	28	0	ovary
chr8	99377400	99377800	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	1.0	400	23	1	ovary
chr8	99389800	99392000	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	1.0	2200	193	1	ovary
chr8	99393600	99397400	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	0.2218487496163564	3800	283	0	ovary
chr8	99424400	99424800	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	1.0	400	111	1	ovary
chr8	99438200	99438400	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	0.6989700043360187	200	5	1	ovary
chr8	99440000	99440400	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	0.6989700043360187	400	252	1	ovary
chr8	99458000	99458200	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	0.6989700043360187	200	0	1	ovary
chr8	99466400	99466800	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	0.5228787452803376	400	0	0	ovary
chr8	99477200	99477600	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	1.0	400	9	1	ovary
chr8	99368000	99371000	ENSG00000156486	0.7	0.0	0.0	0.0	0.3879711234761543	1.0	3000	855	1	ovary
chr8	100782200	100783200	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	0.6989700043360187	1000	18	1	ovary
chr8	100794800	100797000	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	1.0	2200	896	1	ovary
chr8	100798200	100798400	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	0.6989700043360187	200	0	1	ovary
chr8	100798800	100799400	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	1.0	600	370	1	ovary
chr8	100811400	100811800	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	1.0	400	400	1	ovary
chr8	100826000	100826400	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	1.0	400	0	1	ovary
chr8	100830000	100830800	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	1.0	800	195	1	ovary
chr8	100867400	100867600	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	1.0	200	0	1	ovary
chr8	100868000	100869000	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	1.0	1000	148	1	ovary
chr8	100869400	100869600	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	1.0	200	8	1	ovary
chr8	100873600	100874400	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	1.0	800	184	1	ovary
chr8	100877800	100880400	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	1.0	2600	157	1	ovary
chr8	100881200	100881800	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	1.0	600	33	1	ovary
chr8	100884000	100887000	ENSG00000164919	159.9	1.0	0.0	0.0	0.06042871498989505	1.0	3000	847	1	ovary
chr8	101291600	101292000	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.3979400086720376	400	0	0	ovary
chr8	101295400	101295800	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.2218487496163564	400	17	0	ovary
chr8	101303000	101303800	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.3979400086720376	800	0	0	ovary
chr8	101316200	101317600	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.3979400086720376	1400	49	0	ovary
chr8	101318800	101319000	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	1.0	200	69	1	ovary
chr8	101337800	101339000	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.09691001300805636	1200	171	0	ovary
chr8	101348200	101350000	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.3979400086720376	1800	588	0	ovary
chr8	101351000	101351200	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	1.0	200	0	1	ovary
chr8	101369600	101370400	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.5228787452803376	800	0	0	ovary
chr8	101390800	101391400	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	1.0	600	30	1	ovary
chr8	101392000	101392600	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.5228787452803376	600	0	0	ovary
chr8	101398600	101399000	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.5228787452803376	400	0	0	ovary
chr8	101405000	101405200	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	1.0	200	13	1	ovary
chr8	101407800	101408400	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.2218487496163564	600	12	0	ovary
chr8	101409800	101411600	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	1.0	1800	532	1	ovary
chr8	101426800	101427000	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	1.0	200	0	1	ovary
chr8	101428000	101429000	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.3979400086720376	1000	79	0	ovary
chr8	101445800	101446600	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.30102999566398103	800	122	0	ovary
chr8	101449800	101451400	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.09691001300805636	1600	328	0	ovary
chr8	101484600	101485000	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.5228787452803376	400	26	0	ovary
chr8	101503600	101504000	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.30102999566398103	400	29	0	ovary
chr8	101520200	101522000	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	1.0	1800	15	1	ovary
chr8	101522600	101522800	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.5228787452803376	200	0	0	ovary
chr8	101523400	101523600	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.5228787452803376	200	0	0	ovary
chr8	101548600	101549000	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.6989700043360187	400	86	1	ovary
chr8	101555000	101555400	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.6989700043360187	400	11	1	ovary
chr8	101568200	101568600	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	1.0	400	0	1	ovary
chr8	101569600	101570600	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.0	1000	0	0	ovary
chr8	101576400	101577000	ENSG00000034677	26.5	0.0	0.0	0.0	0.00782302620603628	0.6989700043360187	600	5	1	ovary
chr8	101291600	101292000	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.3979400086720376	400	0	0	ovary
chr8	101295400	101295800	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.2218487496163564	400	17	0	ovary
chr8	101303000	101303800	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.3979400086720376	800	0	0	ovary
chr8	101316200	101317600	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.3979400086720376	1400	49	0	ovary
chr8	101318800	101319000	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	1.0	200	69	1	ovary
chr8	101337800	101339000	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.09691001300805636	1200	171	0	ovary
chr8	101348200	101350000	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.3979400086720376	1800	588	0	ovary
chr8	101351000	101351200	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	1.0	200	0	1	ovary
chr8	101369600	101370400	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.5228787452803376	800	0	0	ovary
chr8	101390800	101391400	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	1.0	600	30	1	ovary
chr8	101392000	101392600	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.5228787452803376	600	0	0	ovary
chr8	101398600	101399000	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.5228787452803376	400	0	0	ovary
chr8	101405000	101405200	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	1.0	200	13	1	ovary
chr8	101407800	101408400	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.2218487496163564	600	12	0	ovary
chr8	101409800	101411600	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	1.0	1800	532	1	ovary
chr8	101426800	101427000	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	1.0	200	0	1	ovary
chr8	101428000	101429000	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.3979400086720376	1000	79	0	ovary
chr8	101445800	101446600	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.30102999566398103	800	122	0	ovary
chr8	101449800	101451400	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.09691001300805636	1600	328	0	ovary
chr8	101484600	101485000	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.5228787452803376	400	26	0	ovary
chr8	101503600	101504000	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	0.30102999566398103	400	29	0	ovary
chr8	101520200	101522000	ENSG00000186106	12.4	1.0	0.0	0.0	0.09268026695171552	1.0	1800	15	1	ovary
