chrom	start	end	target_gene	tss_start	tss_end	gene_length	spleen	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr15	78396947	78423886	ENSG00000136425	78396946	78396947	26939	2.8	1	0.14853975365627242	0.0	0.0	1.091	0.0	38.0	0.6996947047693515	22.0	46800.0	3061.0	0.5789473684210527	0.0654059829059829
chr15	78423839	78464291	ENSG00000166411	78423838	78423839	40452	5.7	1	0.09331383844041262	1.0	0.0	0.55	1.0	26.0	0.684535145991461	15.0	22800.0	1856.0	0.5769230769230769	0.08140350877192983
chr15	78459809	78538030	ENSG00000103740	78459808	78459809	78221	0.3	0	0.4643696927610252	0.0	0.0	0.605	0.0	26.0	0.684535145991461	15.0	22800.0	1856.0	0.5769230769230769	0.08140350877192983
chr15	78556427	78574538	ENSG00000140403	78556426	78556427	18111	12.9	1	0.14381248704238106	0.0	0.0	0.714	0.0	26.0	0.684535145991461	15.0	22800.0	1856.0	0.5769230769230769	0.08140350877192983
chr15	78570176	78592136	ENSG00000140395	78570175	78570176	21960	26.4	1	0.008269662287237516	1.0	0.0	0.724	1.0	26.0	0.684535145991461	15.0	22800.0	1856.0	0.5769230769230769	0.08140350877192983
chr15	78632665	78640572	ENSG00000166426	78632664	78632665	7907	64.8	1	0.4087389554780605	0.0	0.0	1.441	0.0	17.0	0.7534243383775177	12.0	9200.0	251.0	0.7058823529411765	0.027282608695652175
chr15	78729772	78793798	ENSG00000136381	78729771	78729772	64026	11.8	1	0.02033663647189729	1.0	1.0	0.223	0.0	19.0	0.7542680261946387	13.0	10000.0	251.0	0.6842105263157895	0.0251
chr15	78799905	78829714	ENSG00000188266	78799904	78799905	29809	0.8	0	0.052879228307256686	0.0	0.0	1.145	0.0	4.0	0.5669015600442578	2.0	3000.0	0.0	0.5	0.0
chr15	78832746	78841604	ENSG00000041357	78832745	78832746	8858	101.7	1	0.02326850659371081	1.0	0.0	0.489	1.0	4.0	0.5669015600442578	2.0	3000.0	0.0	0.5	0.0
chr15	79724857	79764632	ENSG00000169330	79724856	79724857	39775	0.3	0	0.24427446694966104	0.0	0.0	0.692	0.0	9.0	0.9665522227040021	9.0	7400.0	757.0	1.0	0.1022972972972973
chr15	80125926	80189721	ENSG00000136371	80125925	80125926	63795	14.7	1	0.2830663711286196	0.0	0.0	1.548	0.0	9.0	0.9665522227040021	9.0	7400.0	757.0	1.0	0.1022972972972973
chr15	80137536	80216096	ENSG00000259332	80137535	80137536	78560	1.0	0	0.015574468091082509	0.0	0.0	1.34	0.0	9.0	0.9665522227040021	9.0	7400.0	757.0	1.0	0.1022972972972973
chr15	80191181	80216044	ENSG00000180953	80191180	80191181	24863	22.3	1	0.050053699457946216	0.0	0.0	1.764	0.0	21.0	0.7278730955779744	12.0	12600.0	318.0	0.5714285714285714	0.025238095238095237
chr15	80253230	80263788	ENSG00000140379	80253229	80253230	10558	52.5	1	0.2597098775523928	0.0	0.0	0.909	0.0	21.0	0.7278730955779744	12.0	12600.0	318.0	0.5714285714285714	0.025238095238095237
chr15	80351909	80430735	ENSG00000086666	80351908	80351909	78826	53.2	1	0.0345929774836968	1.0	0.0	0.63	0.0	21.0	0.7278730955779744	12.0	12600.0	318.0	0.5714285714285714	0.025238095238095237
chr15	80444831	80479288	ENSG00000103876	80444830	80444831	34457	18.5	1	0.2303579130847456	0.0	0.0	1.414	0.0	21.0	0.7278730955779744	12.0	12600.0	318.0	0.5714285714285714	0.025238095238095237
chr15	80972024	81047962	ENSG00000136379	80972023	80972024	75938	7.0	1	0.06795760552728505	0.0	1.0	0.302	0.0	42.0	0.659758975850813	23.0	31200.0	659.0	0.5476190476190477	0.02112179487179487
chr15	81071683	81244117	ENSG00000103888	81071682	81071683	172434	1.0	0	0.1719851370015283	0.0	0.0	0.728	0.0	42.0	0.659758975850813	23.0	31200.0	659.0	0.5476190476190477	0.02112179487179487
chr15	81451915	81605104	ENSG00000172349	81451914	81451915	153189	70.3	1	0.2015307767251951	0.0	0.0	0.687	0.0	30.0	0.6450251921478589	16.0	31600.0	1511.0	0.5333333333333333	0.047816455696202534
chr15	81601393	81616524	ENSG00000172345	81601392	81601393	15131	9.9	1	0.10863898123770499	0.0	0.0	1.226	0.0	17.0	0.6890140140698202	10.0	19800.0	1104.0	0.5882352941176471	0.055757575757575756
chr15	81623557	81666554	ENSG00000188869	81623556	81623557	42997	0.0	0	0.4215259718617509	0.0	0.0	1.034	0.0	17.0	0.6890140140698202	10.0	19800.0	1104.0	0.5882352941176471	0.055757575757575756
chr15	83424113	83474822	ENSG00000186628	83424112	83424113	50709	0.0	0	0.7310002803821649	0.0	0.0	1.27	0.0	7.0	0.5731905335819608	3.0	6200.0	696.0	0.42857142857142855	0.11225806451612903
chr15	83478379	83503611	ENSG00000156232	83478378	83478379	25232	9.9	1	0.03368138197688038	0.0	0.0	1.153	0.0	16.0	0.6535019521441523	8.0	12400.0	787.0	0.5	0.06346774193548387
chr15	83509837	83654661	ENSG00000103942	83509836	83509837	144824	3.4	1	0.3656715875627973	0.0	0.0	0.659	0.0	16.0	0.6535019521441523	8.0	12400.0	787.0	0.5	0.06346774193548387
chr15	83654958	83659809	ENSG00000169612	83654957	83654958	4851	12.9	1	0.02220791763166048	0.0	0.0	1.304	0.0	13.0	0.7068019226253389	7.0	10200.0	387.0	0.5384615384615384	0.037941176470588235
chr15	83657192	83680393	ENSG00000169609	83657191	83657192	23201	5.1	1	0.01565947175073146	0.0	0.0	0.956	0.0	13.0	0.7068019226253389	7.0	10200.0	387.0	0.5384615384615384	0.037941176470588235
chr15	85185998	85197574	ENSG00000177082	85185997	85185998	11576	6.2	1	0.016082392716582076	1.0	0.0	1.259	1.0	15.0	0.49755738439802294	7.0	16600.0	1398.0	0.4666666666666667	0.08421686746987952
chr15	85198359	85201794	ENSG00000197696	85198358	85198359	3435	4.6	1	0.03483317232712495	0.0	0.0	1.494	0.0	15.0	0.49755738439802294	7.0	16600.0	1398.0	0.4666666666666667	0.08421686746987952
chr15	85212774	85259947	ENSG00000140612	85212773	85212774	47173	73.4	1	0.03435697601129894	1.0	0.0	0.994	0.0	15.0	0.49755738439802294	7.0	16600.0	1398.0	0.4666666666666667	0.08421686746987952
chr15	85291865	85349659	ENSG00000166716	85291864	85291865	57794	11.2	1	0.016138653859334974	1.0	1.0	0.133	0.0	22.0	0.5536390698757633	12.0	24400.0	2560.0	0.5454545454545454	0.10491803278688525
chr15	85359910	85416713	ENSG00000136383	85359909	85359910	56803	0.5	0	0.5878148316701629	0.0	0.0	0.911	0.0	18.0	0.607124864681833	11.0	19600.0	1991.0	0.6111111111111112	0.10158163265306122
chr15	85923801	86292586	ENSG00000170776	85923800	85923801	368785	36.8	1	0.05835116025017492	0.0	1.0	0.294	0.0	20.0	0.6827623146104628	12.0	10600.0	840.0	0.6	0.07924528301886792
chr15	86302553	86338261	ENSG00000183655	86302552	86302553	35708	1.6	1	0.07210562726813394	1.0	0.0	1.915	0.0	25.0	0.6087355287002739	12.0	14400.0	770.0	0.48	0.05347222222222222
chr15	89420518	89438857	ENSG00000140511	89420517	89420518	18339	5.4	1	0.06844763189436474	0.0	0.0	1.24	0.0	5.0	0.5933152489026101	2.0	5200.0	194.0	0.4	0.037307692307692306
chr15	89441915	89456642	ENSG00000140545	89441914	89441915	14727	39.5	1	0.10678635479453223	0.0	0.0	0.897	0.0	5.0	0.5933152489026101	2.0	5200.0	194.0	0.4	0.037307692307692306
chr15	90291891	90294541	ENSG00000166823	90291890	90291891	2650	0.1	0	0.21704452216338227	0.0	0.0	1.944	0.0	28.0	0.6616040187040804	16.0	37000.0	2585.0	0.5714285714285714	0.06986486486486486
chr15	90303821	90321982	ENSG00000188095	90303820	90303821	18161	0.0	0	0.4069072460480944	0.0	0.0	1.277	0.0	28.0	0.6616040187040804	16.0	37000.0	2585.0	0.5714285714285714	0.06986486486486486
chr15	90328119	90358633	ENSG00000166825	90328118	90328119	30514	25.1	1	0.4017233966009738	0.0	0.0	0.638	0.0	28.0	0.6616040187040804	16.0	37000.0	2585.0	0.5714285714285714	0.06986486486486486
chr15	90373830	90437574	ENSG00000157823	90373829	90373830	63744	6.0	1	0.07420923054453346	1.0	0.0	1.427	0.0	28.0	0.6616040187040804	16.0	37000.0	2585.0	0.5714285714285714	0.06986486486486486
chr15	90377539	90456114	ENSG00000250021	90377538	90377539	78575	9.2	1	0.025526086127242574	1.0	0.0	1.336	0.0	28.0	0.6616040187040804	16.0	37000.0	2585.0	0.5714285714285714	0.06986486486486486
chr15	90443158	90456188	ENSG00000242498	90443157	90443158	13030	4.5	1	0.08085118941598206	0.0	0.0	1.514	0.0	28.0	0.6616040187040804	16.0	37000.0	2585.0	0.5714285714285714	0.06986486486486486
chr15	90544623	90625438	ENSG00000140548	90544622	90544623	80815	11.2	1	0.08816886885874098	0.0	1.0	0.278	0.0	28.0	0.6616040187040804	16.0	37000.0	2585.0	0.5714285714285714	0.06986486486486486
chr15	90626276	90645736	ENSG00000182054	90626275	90626276	19460	36.5	1	0.26948838620608395	0.0	0.0	0.384	0.0	28.0	0.6616040187040804	16.0	37000.0	2585.0	0.5714285714285714	0.06986486486486486
chr15	90703835	90772911	ENSG00000185033	90703834	90703835	69076	29.8	1	0.02610163837991769	0.0	0.0	0.533	0.0	24.0	0.621785522182762	13.0	20800.0	2135.0	0.5416666666666666	0.10264423076923077
chr15	90773206	90777279	ENSG00000185043	90773205	90773206	4073	98.2	1	0.04762297861910773	1.0	0.0	1.148	0.0	24.0	0.621785522182762	13.0	20800.0	2135.0	0.5416666666666666	0.10264423076923077
chr15	90777039	90785315	ENSG00000183208	90777038	90777039	8276	3.0	1	0.02052942548805949	1.0	0.0	1.84	0.0	24.0	0.621785522182762	13.0	20800.0	2135.0	0.5416666666666666	0.10264423076923077
chr15	90808890	90816463	ENSG00000182768	90808889	90808890	7573	46.3	1	0.13480102656561688	1.0	0.0	1.243	0.0	24.0	0.621785522182762	13.0	20800.0	2135.0	0.5416666666666666	0.10264423076923077
chr15	90895476	90909324	ENSG00000196391	90895475	90895476	13848	0.4	0	0.10745698717824362	0.0	0.0	1.484	0.0	34.0	0.6035721174001395	17.0	27200.0	2669.0	0.5	0.098125
chr15	90931449	91045475	ENSG00000140575	90931448	90931449	114026	15.9	1	0.035974265391287834	0.0	1.0	0.275	0.0	21.0	0.5742869393053143	9.0	14000.0	1067.0	0.42857142857142855	0.07621428571428572
chr15	91073156	91188577	ENSG00000140577	91073155	91073156	115421	12.8	1	0.03305274538165931	0.0	0.0	0.359	0.0	30.0	0.5940827329089574	14.0	23400.0	1272.0	0.4666666666666667	0.05435897435897436
chr15	91260557	91358859	ENSG00000197299	91260556	91260557	98302	1.2	1	0.13448385071874025	0.0	0.0	0.751	1.0	34.0	0.6675748014900125	19.0	31400.0	1485.0	0.5588235294117647	0.04729299363057325
chr15	91411821	91426688	ENSG00000140564	91411820	91411821	14867	50.8	1	0.1353439772250906	0.0	1.0	0.191	0.0	30.0	0.6254830013430346	15.0	30800.0	2242.0	0.5	0.0727922077922078
chr15	91426924	91439006	ENSG00000182511	91426923	91426924	12082	105.3	1	0.18876340970451694	0.0	0.0	0.845	0.0	30.0	0.6254830013430346	15.0	30800.0	2242.0	0.5	0.0727922077922078
chr15	91445447	91465814	ENSG00000196547	91445446	91445447	20367	40.3	1	0.03002559851307355	1.0	0.0	0.619	0.0	30.0	0.6254830013430346	15.0	30800.0	2242.0	0.5	0.0727922077922078
chr15	91473409	91497323	ENSG00000140553	91473408	91473409	23914	19.6	1	0.017996838293173386	0.0	0.0	0.739	1.0	20.0	0.6239577516576787	10.0	21000.0	2003.0	0.5	0.09538095238095239
chr15	91474147	91475799	ENSG00000184508	91474146	91474147	1652	17.2	1	0.029591615269494168	1.0	0.0	1.501	0.0	20.0	0.6239577516576787	10.0	21000.0	2003.0	0.5	0.09538095238095239
chr15	91643179	91844539	ENSG00000185518	91643178	91643179	201360	0.0	0	0.5101355233158464	0.0	0.0	0.631	0.0	1.0	0.6989700043360187	1.0	2400.0	260.0	1.0	0.10833333333333334
chr15	92396924	92715665	ENSG00000176463	92396923	92396924	318741	10.5	1	0.06750232890767696	0.0	0.0	0.442	0.0	9.0	0.6433872206063742	5.0	12600.0	777.0	0.5555555555555556	0.06166666666666667
chr15	93160672	93353114	ENSG00000185442	93160671	93160672	192442	4.0	1	0.13241064306475267	0.0	0.0	1.83	0.0	7.0	0.6599698226126277	5.0	2600.0	251.0	0.7142857142857143	0.09653846153846155
chr15	93426525	93571237	ENSG00000173575	93426524	93426525	144712	22.6	1	0.011537838759649885	0.0	1.0	0.07	0.0	19.0	0.6069343130655029	7.0	19200.0	864.0	0.3684210526315789	0.045
chr15	94774766	95023632	ENSG00000140563	94774765	94774766	248866	11.5	1	0.20009341230608466	0.0	0.0	1.636	0.0	10.0	0.8920818753952375	9.0	4000.0	142.0	0.9	0.0355
chr15	98462783	98517068	ENSG00000140450	98462782	98462783	54285	7.4	1	0.031445442349758816	0.0	0.0	1.128	0.0	8.0	0.7997425010840047	6.0	2200.0	157.0	0.75	0.07136363636363637
chr15	99192199	99507759	ENSG00000140443	99192198	99192199	315560	5.6	1	0.041914642361491804	0.0	1.0	0.306	0.0	58.0	0.5712813738909331	24.0	44200.0	3665.0	0.41379310344827586	0.08291855203619909
chr15	99511458	99551024	ENSG00000183571	99511457	99511458	39566	0.0	0	0.707094724736502	0.0	0.0	1.95	0.0	58.0	0.5712813738909331	24.0	44200.0	3665.0	0.41379310344827586	0.08291855203619909
chr15	99676527	99791428	ENSG00000103852	99676526	99676527	114901	1.1	1	0.041872149906722486	0.0	0.0	1.754	0.0	4.0	0.805462187404089	3.0	5800.0	1038.0	0.75	0.17896551724137932
chr15	100017369	100256671	ENSG00000068305	100017368	100017369	239302	22.2	1	0.034470586171401835	1.0	1.0	0.287	0.0	37.0	0.5633012230812529	17.0	31400.0	2862.0	0.4594594594594595	0.09114649681528662
chr15	100255901	100273766	ENSG00000183060	100255900	100255901	17865	3.6	1	0.011112469781845843	1.0	0.0	1.331	0.0	37.0	0.5633012230812529	17.0	31400.0	2862.0	0.4594594594594595	0.09114649681528662
chr15	100511793	100882210	ENSG00000140470	100511792	100511793	370417	0.9	0	0.10907487141439122	0.0	0.0	0.732	0.0	18.0	0.6895671246401646	12.0	14000.0	1232.0	0.6666666666666666	0.088
chr15	100940599	101085200	ENSG00000154227	100940598	100940599	144601	0.1	0	0.3245050603410504	0.0	0.0	0.627	0.0	13.0	0.6784960160642163	7.0	8600.0	512.0	0.5384615384615384	0.059534883720930236
chr15	101099573	101143435	ENSG00000140471	101099572	101099573	43862	4.1	1	0.012102441659939232	1.0	0.0	0.962	0.0	13.0	0.6784960160642163	7.0	8600.0	512.0	0.5384615384615384	0.059534883720930236
chr15	101142738	101191910	ENSG00000183475	101142737	101142738	49172	3.6	1	0.0044108316799693365	1.0	1.0	0.28	0.0	13.0	0.6784960160642163	7.0	8600.0	512.0	0.5384615384615384	0.059534883720930236
chr15	101417918	101456831	ENSG00000184254	101417917	101417918	38913	2.9	1	0.0625530548194417	0.0	0.0	0.511	0.0	24.0	0.810892761091381	18.0	19400.0	1762.0	0.75	0.09082474226804124
chr15	101459419	101610317	ENSG00000154237	101459418	101459419	150898	3.8	1	0.047238075542137166	0.0	0.0	0.493	0.0	59.0	0.6613505238255192	33.0	70600.0	3980.0	0.559322033898305	0.05637393767705382
chr15	101715927	101792137	ENSG00000131873	101715926	101715927	76210	11.6	1	0.045435238122459656	0.0	0.0	0.405	0.0	44.0	0.6205223212365724	22.0	62400.0	3469.0	0.5	0.05559294871794872
chr15	101821714	101835487	ENSG00000131876	101821713	101821714	13773	24.6	1	0.007017246690878163	0.0	1.0	0.217	0.0	37.0	0.6740697648472086	22.0	40000.0	1447.0	0.5945945945945946	0.036175
chr15	101840817	102065405	ENSG00000140479	101840816	101840817	224588	25.1	1	0.31421035149949944	0.0	0.0	0.734	0.0	38.0	0.6747250343074405	23.0	40600.0	1447.0	0.6052631578947368	0.03564039408866995
chr15	102161846	102192594	ENSG00000184277	102161845	102161846	30748	28.1	1	0.032355601716505235	1.0	0.0	1.69	0.0	38.0	0.6747250343074405	23.0	40600.0	1447.0	0.6052631578947368	0.03564039408866995
chr15	102193800	102264807	ENSG00000185418	102193799	102193800	71007	4.3	1	0.10563423411833464	0.0	0.0	0.898	0.0	38.0	0.6747250343074405	23.0	40600.0	1447.0	0.6052631578947368	0.03564039408866995
chr16	127005	135852	ENSG00000103152	127004	127005	8847	52.0	1	0.013352033078166486	1.0	0.0	1.65	0.0	12.0	0.5470979753109587	6.0	6600.0	833.0	0.5	0.12621212121212122
chr16	134272	188859	ENSG00000103148	134271	134272	54587	1.6	1	0.048915027841224326	1.0	0.0	0.491	0.0	28.0	0.5646997373156643	11.0	20800.0	1929.0	0.39285714285714285	0.09274038461538461
chr16	202685	204502	ENSG00000130656	202684	202685	1817	0.3	0	0.0880684015841399	0.0	0.0	1.905	0.0	28.0	0.5646997373156643	11.0	20800.0	1929.0	0.39285714285714285	0.09274038461538461
chr16	203890	216767	ENSG00000206177	203889	203890	12877	16.0	1	0.4055648709426168	0.0	0.0	1.69	0.0	28.0	0.5646997373156643	11.0	20800.0	1929.0	0.39285714285714285	0.09274038461538461
chr16	222845	223709	ENSG00000188536	222844	222845	864	7086.3	1	0.24166660714127805	0.0	0.0	1.934	0.0	28.0	0.5646997373156643	11.0	20800.0	1929.0	0.39285714285714285	0.09274038461538461
chr16	226678	227521	ENSG00000206172	226677	226678	843	4757.6	1	0.2643403030906738	0.0	0.0	1.85	0.0	28.0	0.5646997373156643	11.0	20800.0	1929.0	0.39285714285714285	0.09274038461538461
chr16	230451	231180	ENSG00000086506	230450	230451	729	3.2	1	0.296450959398642	0.0	0.0	1.912	0.0	28.0	0.5646997373156643	11.0	20800.0	1929.0	0.39285714285714285	0.09274038461538461
chr16	238967	279462	ENSG00000007392	238966	238967	40495	60.4	1	0.015526360873390762	0.0	0.0	0.452	0.0	28.0	0.5646997373156643	11.0	20800.0	1929.0	0.39285714285714285	0.09274038461538461
chr16	284544	319942	ENSG00000167930	284543	284544	35398	29.2	1	0.08129721830377172	1.0	0.0	1.261	0.0	23.0	0.5199008991529059	7.0	17600.0	1485.0	0.30434782608695654	0.084375
chr16	318299	325980	ENSG00000076344	318298	318299	7681	2.8	1	0.2014567597901024	0.0	0.0	1.105	0.0	23.0	0.5199008991529059	7.0	17600.0	1485.0	0.30434782608695654	0.084375
chr16	318725	333003	ENSG00000242173	318724	318725	14278	0.1	0	0.4004081174976081	0.0	0.0	0.367	0.0	23.0	0.5199008991529059	7.0	17600.0	1485.0	0.30434782608695654	0.084375
chr16	333151	337215	ENSG00000185615	333150	333151	4064	0.3	0	0.862292830496784	0.0	0.0	1.963	0.0	23.0	0.5199008991529059	7.0	17600.0	1485.0	0.30434782608695654	0.084375
chr16	337439	402673	ENSG00000103126	337438	337439	65234	14.4	1	0.012561837186164054	1.0	0.0	0.403	0.0	23.0	0.5199008991529059	7.0	17600.0	1485.0	0.30434782608695654	0.084375
chr16	417383	420527	ENSG00000086504	417382	417383	3144	50.4	1	0.027510080632263453	1.0	0.0	1.469	1.0	23.0	0.5199008991529059	7.0	17600.0	1485.0	0.30434782608695654	0.084375
chr16	903633	1031318	ENSG00000103227	903632	903633	127685	7.0	1	0.015236850871541153	0.0	0.0	1.269	0.0	16.0	0.7412103921790738	13.0	20000.0	1322.0	0.8125	0.0661
chr16	1031807	1036979	ENSG00000005513	1031806	1031807	5172	0.7	0	0.4548970628664496	0.0	0.0	0.512	0.0	16.0	0.7412103921790738	13.0	20000.0	1322.0	0.8125	0.0661
chr16	1988210	1993327	ENSG00000198736	1988209	1988210	5117	64.7	1	0.1506324106777594	0.0	0.0	1.127	0.0	15.0	0.5476618456931561	7.0	11600.0	315.0	0.4666666666666667	0.027155172413793102
chr16	1993974	2007607	ENSG00000140986	1993973	1993974	13633	0.0	0	0.7399502241282541	0.0	0.0	1.607	0.0	15.0	0.5476618456931561	7.0	11600.0	315.0	0.4666666666666667	0.027155172413793102
chr16	2009508	2011976	ENSG00000140990	2009507	2009508	2468	101.7	1	0.12672074272124115	1.0	0.0	1.094	0.0	15.0	0.5476618456931561	7.0	11600.0	315.0	0.4666666666666667	0.027155172413793102
chr16	2012052	2014861	ENSG00000140988	2012051	2012052	2809	1777.9	1	0.06963279242342735	0.0	0.0	0.45	1.0	15.0	0.5476618456931561	7.0	11600.0	315.0	0.4666666666666667	0.027155172413793102
chr16	2016823	2018976	ENSG00000179580	2016822	2016823	2153	0.1	0	0.4397260474240091	0.0	0.0	1.648	0.0	15.0	0.5476618456931561	7.0	11600.0	315.0	0.4666666666666667	0.027155172413793102
chr16	2022037	2032934	ENSG00000183751	2022036	2022037	10897	1.2	1	0.02365971233774516	0.0	0.0	0.739	1.0	15.0	0.5476618456931561	7.0	11600.0	315.0	0.4666666666666667	0.027155172413793102
chr16	2028917	2034193	ENSG00000196408	2028916	2028917	5276	0.3	0	0.16367467594575666	0.0	0.0	1.619	0.0	15.0	0.5476618456931561	7.0	11600.0	315.0	0.4666666666666667	0.027155172413793102
chr16	2034207	2037750	ENSG00000127554	2034206	2034207	3543	21.0	1	0.0440007293693848	1.0	0.0	1.652	1.0	15.0	0.5476618456931561	7.0	11600.0	315.0	0.4666666666666667	0.027155172413793102
chr16	2039660	2044276	ENSG00000127561	2039659	2039660	4616	2.2	1	0.4625520749269335	0.0	0.0	0.746	0.0	15.0	0.5476618456931561	7.0	11600.0	315.0	0.4666666666666667	0.027155172413793102
chr16	3162560	3170518	ENSG00000122386	3162559	3162560	7958	7.6	1	0.016369158684329626	0.0	0.0	0.564	0.0	19.0	0.6211154426074775	10.0	19400.0	1800.0	0.5263157894736842	0.09278350515463918
chr16	3179777	3192806	ENSG00000085644	3179776	3179777	13029	5.0	1	0.03280784763849014	0.0	0.0	1.055	0.0	19.0	0.6211154426074775	10.0	19400.0	1800.0	0.5263157894736842	0.09278350515463918
chr16	3254246	3255188	ENSG00000168124	3254245	3254246	942	0.0	0	0.5412596637151069	0.0	0.0	1.931	0.0	34.0	0.6125792970826474	19.0	31000.0	2570.0	0.5588235294117647	0.08290322580645161
chr16	3272324	3286221	ENSG00000010539	3272323	3272324	13897	5.8	1	0.02321402102782036	0.0	0.0	1.16	0.0	22.0	0.609238790948638	12.0	16800.0	1097.0	0.5454545454545454	0.06529761904761905
chr16	3292027	3306627	ENSG00000103313	3292026	3292027	14600	8.7	1	0.34116192871186896	0.0	0.0	1.129	0.0	22.0	0.609238790948638	12.0	16800.0	1097.0	0.5454545454545454	0.06529761904761905
chr16	3313742	3351401	ENSG00000006194	3313741	3313742	37659	22.2	1	0.0124915332186896	0.0	0.0	0.969	0.0	22.0	0.609238790948638	12.0	16800.0	1097.0	0.5454545454545454	0.06529761904761905
chr16	3348831	3355729	ENSG00000140993	3348830	3348831	6898	3.7	1	0.031907708505821634	0.0	0.0	1.345	0.0	22.0	0.609238790948638	12.0	16800.0	1097.0	0.5454545454545454	0.06529761904761905
chr16	3355405	3368852	ENSG00000162086	3355404	3355405	13447	6.9	1	0.013527282459317388	0.0	0.0	1.0	0.0	22.0	0.609238790948638	12.0	16800.0	1097.0	0.5454545454545454	0.06529761904761905
chr16	3405888	3406924	ENSG00000168158	3405887	3405888	1036	0.0	0	0.7241531871332306	0.0	0.0	1.647	0.0	22.0	0.609238790948638	12.0	16800.0	1097.0	0.5454545454545454	0.06529761904761905
chr16	3421052	3422283	ENSG00000232196	3421051	3421052	1231	0.0	0	0.6870023054367967	0.0	0.0	0.0	0.0	22.0	0.609238790948638	12.0	16800.0	1097.0	0.5454545454545454	0.06529761904761905
chr16	3432084	3451065	ENSG00000140987	3432083	3432084	18981	4.1	1	0.012436587052484105	1.0	0.0	1.567	0.0	22.0	0.609238790948638	12.0	16800.0	1097.0	0.5454545454545454	0.06529761904761905
chr16	3451234	3459370	ENSG00000103343	3451233	3451234	8136	7.0	1	0.011403117706134771	1.0	0.0	0.705	0.0	22.0	0.609238790948638	12.0	16800.0	1097.0	0.5454545454545454	0.06529761904761905
chr16	3486103	3493542	ENSG00000167981	3486102	3486103	7439	1.1	1	0.010420625729392514	0.0	0.0	0.988	0.0	22.0	0.609238790948638	12.0	16800.0	1097.0	0.5454545454545454	0.06529761904761905
chr16	3493610	3536963	ENSG00000122390	3493609	3493610	43353	31.9	1	0.008354919019082805	0.0	0.0	0.596	0.0	22.0	0.609238790948638	12.0	16800.0	1097.0	0.5454545454545454	0.06529761904761905
chr16	3550923	3589048	ENSG00000103351	3550922	3550923	38125	4.9	1	0.025199830152805133	0.0	0.0	0.683	0.0	6.0	0.7244645810374427	4.0	7800.0	109.0	0.6666666666666666	0.013974358974358975
chr16	3631181	3661599	ENSG00000188827	3631180	3631181	30418	3.3	1	0.01599498877178622	0.0	0.0	0.872	0.0	17.0	0.5075683506619183	7.0	17400.0	198.0	0.4117647058823529	0.011379310344827587
chr16	3661728	3730144	ENSG00000213918	3661727	3661728	68416	3.9	1	0.24825779146673865	0.0	0.0	1.948	0.0	15.0	0.5055269647127958	6.0	14800.0	198.0	0.4	0.013378378378378379
chr16	3701639	3767598	ENSG00000126602	3701638	3701639	65959	37.9	1	0.05998653761336799	1.0	0.0	1.412	0.0	15.0	0.5055269647127958	6.0	14800.0	198.0	0.4	0.013378378378378379
chr16	3775054	3930727	ENSG00000005339	3775053	3775054	155673	16.1	1	0.02758853623142915	0.0	1.0	0.066	0.0	23.0	0.5367548144586548	11.0	23800.0	271.0	0.4782608695652174	0.01138655462184874
chr16	4003387	4166186	ENSG00000162104	4003386	4003387	162799	3.4	1	0.12589199105468846	0.0	1.0	0.306	0.0	38.0	0.5856810402595164	18.0	31800.0	1586.0	0.47368421052631576	0.049874213836477985
chr16	4239374	4292081	ENSG00000185739	4239373	4239374	52707	1.6	1	0.6640245291304876	0.0	0.0	1.211	0.0	11.0	0.6634154057776794	6.0	9400.0	1904.0	0.5454545454545454	0.2025531914893617
chr16	4511680	4545764	ENSG00000153406	4511679	4511680	34084	25.1	1	0.027562743357864048	0.0	0.0	1.329	0.0	30.0	0.6293458218529899	16.0	20400.0	1185.0	0.5333333333333333	0.05808823529411765
chr16	4524690	4560348	ENSG00000103415	4524689	4524690	35658	65.4	1	0.035768248210021	1.0	0.0	0.966	0.0	30.0	0.6293458218529899	16.0	20400.0	1185.0	0.5333333333333333	0.05808823529411765
chr16	4560675	4588829	ENSG00000089486	4560674	4560675	28154	19.2	1	0.11406535156026233	1.0	0.0	0.449	0.0	30.0	0.6293458218529899	16.0	20400.0	1185.0	0.5333333333333333	0.05808823529411765
chr16	4606490	4650715	ENSG00000205832	4606489	4606490	44225	0.1	0	0.10555142017281496	0.0	0.0	1.076	0.0	30.0	0.6293458218529899	16.0	20400.0	1185.0	0.5333333333333333	0.05808823529411765
chr16	4658883	4665028	ENSG00000153443	4658882	4658883	6145	28.5	1	0.020455694373644168	1.0	0.0	0.557	0.0	30.0	0.6293458218529899	16.0	20400.0	1185.0	0.5333333333333333	0.05808823529411765
chr16	4666493	4740975	ENSG00000102858	4666492	4666493	74482	37.2	1	0.01334777094836678	1.0	0.0	0.465	0.0	30.0	0.6293458218529899	16.0	20400.0	1185.0	0.5333333333333333	0.05808823529411765
chr16	4743694	4745860	ENSG00000168101	4743693	4743694	2166	32.3	1	0.022336368050281826	0.0	0.0	1.725	0.0	34.0	0.6235039240651209	18.0	23000.0	1626.0	0.5294117647058824	0.07069565217391305
