chrom	start	end	target_gene	tss_start	tss_end	gene_length	liver	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr17	62538412	62658186	ENSG00000108854	62538411	62538412	119774	0.8	0	0.03848104005163313	0.0	1.0	0.334	0.0	16.0	0.4310213954779682	4.0	6407.0	2071.0	0.25	0.3232402060246605
chr17	63006832	63052957	ENSG00000120063	63006831	63006832	46125	6.1	1	0.031976660799622365	0.0	0.0	0.409	0.0	34.0	0.5119503870492262	14.0	18604.0	909.0	0.4117647058823529	0.048860460116104065
chr17	63133548	63223821	ENSG00000108370	63133547	63133548	90273	1.1	1	0.05081004529496467	0.0	0.0	0.847	0.0	34.0	0.5119503870492262	14.0	18604.0	909.0	0.4117647058823529	0.048860460116104065
chr17	63524680	63557765	ENSG00000168646	63524679	63524680	33085	1.1	1	0.04213167853840715	0.0	0.0	0.396	0.0	2.0	0.1927918923685612	0.0	1106.0	207.0	0.0	0.1871609403254973
chr17	63631655	64188202	ENSG00000154240	63631654	63631655	556547	0.7	0	0.03194760696328895	0.0	0.0	1.127	0.0	2.0	0.1927918923685612	0.0	1106.0	207.0	0.0	0.1871609403254973
chr17	64208150	64252643	ENSG00000091583	64208149	64208150	44493	2383.3	1	0.9835754927826498	0.0	0.0	1.66	0.0	39.0	0.8074108841621511	29.0	18112.0	658.0	0.7435897435897436	0.03632950530035336
chr17	64298753	64806861	ENSG00000154229	64298752	64298753	508108	3.0	1	0.11634276786775576	0.0	0.0	0.395	0.0	39.0	0.8074108841621511	29.0	18112.0	658.0	0.7435897435897436	0.03632950530035336
chr17	64831234	64881603	ENSG00000075429	64831233	64831234	50369	0.0	0	0.5536724931959365	0.0	0.0	1.03	0.0	13.0	0.6946548775486505	7.0	5753.0	300.0	0.5384615384615384	0.052146706066400136
chr17	64961025	65029514	ENSG00000075461	64961024	64961025	68489	0.0	0	0.37318841102616535	0.0	0.0	0.825	0.0	10.0	0.8047399617390246	7.0	4498.0	282.0	0.7	0.06269453090262339
chr17	65040705	65052909	ENSG00000108878	65040704	65040705	12204	0.0	0	0.9857542043352752	0.0	0.0	1.819	0.0	10.0	0.8047399617390246	7.0	4498.0	282.0	0.7	0.06269453090262339
chr17	65066553	65242105	ENSG00000198265	65066552	65066553	175552	3.0	1	0.017171841542055734	1.0	1.0	0.048	0.0	10.0	0.8047399617390246	7.0	4498.0	282.0	0.7	0.06269453090262339
chr17	66255322	66418872	ENSG00000141337	66255321	66255322	163550	1.0	0	0.026319151370115482	0.0	0.0	1.147	0.0	30.0	0.4536195033530192	8.0	17017.0	1222.0	0.26666666666666666	0.0718105423987777
chr17	66263166	66287408	ENSG00000108932	66263165	66263166	24242	0.2	0	0.10253613832485158	0.0	0.0	0.836	0.0	30.0	0.4536195033530192	8.0	17017.0	1222.0	0.26666666666666666	0.0718105423987777
chr17	66417088	66453654	ENSG00000070540	66417087	66417088	36566	8.3	1	0.1229690596775877	0.0	0.0	0.649	0.0	32.0	0.44635105348892457	8.0	17574.0	1250.0	0.25	0.07112780243541596
chr17	66507920	66547460	ENSG00000108946	66507919	66507920	39540	33.4	1	0.06065909960847447	1.0	1.0	0.119	1.0	32.0	0.6083196010572426	14.0	17912.0	1469.0	0.4375	0.08201205895489058
chr17	66531253	66597530	ENSG00000108950	66531252	66531253	66277	20.8	1	0.2853657578685419	0.0	0.0	0.865	0.0	36.0	0.6183569052092006	16.0	20822.0	1598.0	0.4444444444444444	0.07674574968783018
chr17	66863432	66951533	ENSG00000141338	66863431	66863432	88101	7.6	1	0.09442451910126426	0.0	0.0	1.186	0.0	44.0	0.748334496614551	28.0	20315.0	801.0	0.6363636363636364	0.039428993354664044
chr17	66970628	67057205	ENSG00000154258	66970627	66970628	86577	3.9	1	0.1374263091208741	0.0	0.0	1.07	0.0	44.0	0.748334496614551	28.0	20315.0	801.0	0.6363636363636364	0.039428993354664044
chr17	67074842	67138029	ENSG00000154262	67074841	67074842	63187	8.1	1	0.1582927649383158	0.0	0.0	0.864	0.0	45.0	0.7539270633564499	29.0	20861.0	806.0	0.6444444444444445	0.03863669047504913
chr17	67143354	67240987	ENSG00000154263	67143353	67143354	97633	1.4	1	0.16820228109061186	0.0	0.0	0.968	0.0	45.0	0.7539270633564499	29.0	20861.0	806.0	0.6444444444444445	0.03863669047504913
chr17	67240451	67323385	ENSG00000154265	67240450	67240451	82934	5.3	1	0.15530225197198244	0.0	0.0	0.838	0.0	17.0	0.7651130434804435	11.0	6240.0	270.0	0.6470588235294118	0.04326923076923077
chr17	67410838	67539472	ENSG00000108984	67410837	67410838	128634	1.2	1	0.3185700767513774	0.0	0.0	0.359	0.0	3.0	0.5182252894701868	1.0	1169.0	389.0	0.3333333333333333	0.33276304533789564
chr17	68049569	68131749	ENSG00000153822	68049568	68049569	82180	0.5	0	0.43043331379365374	0.0	0.0	1.674	0.0	2.0	0.1927918923685612	0.0	592.0	0.0	0.0	0.0
chr17	68164813	68176189	ENSG00000123700	68164812	68164813	11376	0.1	0	0.1327908926541496	0.0	0.0	0.615	0.0	3.0	0.36550631947307816	1.0	850.0	0.0	0.3333333333333333	0.0
chr17	71161150	71167185	ENSG00000180616	71161149	71161150	6035	0.5	0	0.1964297625761578	0.0	0.0	0.643	0.0	20.0	0.6967174306956668	14.0	8950.0	1232.0	0.7	0.1376536312849162
chr17	71189128	71204646	ENSG00000166685	71189127	71189128	15518	6.4	1	0.034270835636569345	1.0	0.0	0.649	0.0	20.0	0.6967174306956668	14.0	8950.0	1232.0	0.7	0.1376536312849162
chr17	72420989	72447792	ENSG00000170412	72420988	72420989	26803	73.8	1	0.14176932740424145	0.0	0.0	0.878	0.0	3.0	0.654571145790966	1.0	1086.0	0.0	0.3333333333333333	0.0
chr17	72666716	72743474	ENSG00000172794	72666715	72666716	76758	2.4	1	0.14937938127199246	0.0	0.0	1.381	0.0	15.0	0.6323709075160086	8.0	6684.0	1239.0	0.5333333333333333	0.18536804308797128
chr17	72690451	72709117	ENSG00000186074	72690450	72690451	18666	0.4	0	0.3350058325635669	0.0	0.0	1.441	0.0	15.0	0.6323709075160086	8.0	6684.0	1239.0	0.5333333333333333	0.18536804308797128
chr17	72744790	72765492	ENSG00000109062	72744789	72744790	20702	111.8	1	0.14057451934227608	0.0	0.0	1.157	0.0	15.0	0.6323709075160086	8.0	6684.0	1239.0	0.5333333333333333	0.18536804308797128
chr17	72766685	72772506	ENSG00000109065	72766684	72766685	5821	12.1	1	0.013684498923697008	0.0	0.0	1.235	0.0	15.0	0.6323709075160086	8.0	6684.0	1239.0	0.5333333333333333	0.18536804308797128
chr17	72772621	72835918	ENSG00000109066	72772620	72772621	63297	6.0	1	0.02155152026498957	0.0	0.0	0.796	0.0	15.0	0.6323709075160086	8.0	6684.0	1239.0	0.5333333333333333	0.18536804308797128
chr17	72912175	72919351	ENSG00000182040	72912174	72912175	7176	0.0	0	0.4608753515024489	0.0	0.0	1.087	0.0	1.0	0.1884924370427511	0.0	587.0	5.0	0.0	0.008517887563884156
chr17	72920369	72930007	ENSG00000183034	72920368	72920369	9638	0.0	0	0.6535360832378236	0.0	0.0	1.404	0.0	1.0	0.1884924370427511	0.0	587.0	5.0	0.0	0.008517887563884156
chr17	72931813	72946087	ENSG00000182938	72931812	72931813	14274	0.0	0	0.5516290449033235	0.0	0.0	1.151	0.0	1.0	0.1884924370427511	0.0	587.0	5.0	0.0	0.008517887563884156
chr17	72946837	72969261	ENSG00000167861	72946836	72946837	22424	2.0	1	0.1343791019794645	0.0	0.0	0.471	0.0	1.0	0.1884924370427511	0.0	587.0	5.0	0.0	0.008517887563884156
chr17	72983726	73001895	ENSG00000109089	72983725	72983726	18169	0.7	0	0.07290559534425167	0.0	0.0	0.832	0.0	1.0	0.1884924370427511	0.0	587.0	5.0	0.0	0.008517887563884156
chr17	73083821	73102257	ENSG00000170190	73083820	73083821	18436	1.5	1	0.09823634511914517	0.0	0.0	1.522	0.0	15.0	0.5401662648076352	5.0	6935.0	430.0	0.3333333333333333	0.06200432588320115
chr17	73106046	73126360	ENSG00000125449	73106045	73106046	20314	5.5	1	0.014426602810459004	1.0	0.0	1.214	1.0	15.0	0.5401662648076352	5.0	6935.0	430.0	0.3333333333333333	0.06200432588320115
chr17	73126319	73127890	ENSG00000125458	73126318	73126319	1571	11.8	1	0.018769704988488425	1.0	0.0	1.252	0.0	15.0	0.5401662648076352	5.0	6935.0	430.0	0.3333333333333333	0.06200432588320115
chr17	73131342	73164376	ENSG00000189159	73131341	73131342	33034	21.1	1	0.05267192676033732	0.0	0.0	1.279	0.0	15.0	0.5401662648076352	5.0	6935.0	430.0	0.3333333333333333	0.06200432588320115
chr17	73163407	73179078	ENSG00000188612	73163406	73163407	15671	45.2	1	0.00681795235389376	0.0	0.0	0.45	0.0	15.0	0.5401662648076352	5.0	6935.0	430.0	0.3333333333333333	0.06200432588320115
chr17	73201753	73231853	ENSG00000125450	73201752	73201753	30100	8.9	1	0.016392241380266046	1.0	1.0	0.145	1.0	15.0	0.5401662648076352	5.0	6935.0	430.0	0.3333333333333333	0.06200432588320115
chr17	73437239	73496171	ENSG00000177728	73437238	73437239	58932	8.5	1	0.025598592703655	1.0	0.0	0.641	0.0	27.0	0.28780945415272124	3.0	14346.0	2267.0	0.1111111111111111	0.15802314233932804
chr17	73496341	73511664	ENSG00000177303	73496340	73496341	15323	4.8	1	0.04435979271520026	0.0	1.0	0.232	0.0	27.0	0.28780945415272124	3.0	14346.0	2267.0	0.1111111111111111	0.15802314233932804
chr17	73512140	73520820	ENSG00000182173	73512139	73512140	8680	7.5	1	0.023442008615032824	0.0	0.0	0.882	1.0	27.0	0.28780945415272124	3.0	14346.0	2267.0	0.1111111111111111	0.15802314233932804
chr17	73521160	73571289	ENSG00000073350	73521159	73521160	50129	11.2	1	0.15489141252274374	0.0	0.0	0.711	0.0	27.0	0.28780945415272124	3.0	14346.0	2267.0	0.1111111111111111	0.15802314233932804
chr17	73584138	73622929	ENSG00000266714	73584137	73584138	38791	0.8	0	0.08856561216954073	0.0	0.0	1.064	0.0	26.0	0.2862324232151813	3.0	14115.0	2228.0	0.11538461538461539	0.15784626284094935
chr17	73622924	73663269	ENSG00000108469	73622923	73622924	40345	6.7	1	0.016010957096320468	0.0	0.0	0.977	0.0	26.0	0.2862324232151813	3.0	14115.0	2228.0	0.11538461538461539	0.15784626284094935
chr17	73629513	73637484	ENSG00000204323	73629512	73629513	7971	0.6	0	0.09932198418377794	0.0	0.0	1.79	0.0	26.0	0.2862324232151813	3.0	14115.0	2228.0	0.11538461538461539	0.15784626284094935
chr17	73642322	73644057	ENSG00000259120	73642321	73642322	1735	2.6	1	0.20522236710009487	0.0	0.0	0.0	0.0	26.0	0.2862324232151813	3.0	14115.0	2228.0	0.11538461538461539	0.15784626284094935
chr17	73663195	73704142	ENSG00000161526	73663194	73663195	40947	7.8	1	0.0059294332446871816	1.0	0.0	0.793	0.0	26.0	0.2862324232151813	3.0	14115.0	2228.0	0.11538461538461539	0.15784626284094935
chr17	73937587	73975515	ENSG00000161533	73937586	73937587	37928	25.9	1	0.0809279091652306	1.0	0.0	0.462	0.0	18.0	0.6527827802567141	10.0	10041.0	1043.0	0.5555555555555556	0.10387411612389204
chr17	73975300	73996667	ENSG00000257949	73975299	73975300	21367	3.5	1	0.05226430978659728	0.0	0.0	1.609	1.0	18.0	0.6527827802567141	10.0	10041.0	1043.0	0.5555555555555556	0.10387411612389204
chr17	73996986	74002080	ENSG00000250506	73996985	73996986	5094	12.9	1	0.039491291409494415	0.0	0.0	1.259	0.0	18.0	0.6527827802567141	10.0	10041.0	1043.0	0.5555555555555556	0.10387411612389204
chr17	74000582	74023533	ENSG00000167880	74000581	74000582	22951	0.1	0	0.262775998328445	0.0	0.0	0.749	0.0	18.0	0.6527827802567141	10.0	10041.0	1043.0	0.5555555555555556	0.10387411612389204
chr17	74035183	74068734	ENSG00000167881	74035182	74035183	33551	20.1	1	0.031072046471853607	1.0	0.0	0.452	1.0	18.0	0.6527827802567141	10.0	10041.0	1043.0	0.5555555555555556	0.10387411612389204
chr17	74068041	74079747	ENSG00000186919	74068040	74068041	11706	0.0	0	0.6535360832378236	0.0	0.0	1.924	0.0	26.0	0.5245068048416787	9.0	13601.0	1939.0	0.34615384615384615	0.14256304683479157
chr17	74070874	74073622	ENSG00000182687	74070873	74070874	2748	0.0	0	0.5819102018429277	0.0	0.0	1.687	0.0	26.0	0.5245068048416787	9.0	13601.0	1939.0	0.34615384615384615	0.14256304683479157
chr17	74077086	74117657	ENSG00000182473	74077085	74077086	40571	10.5	1	0.005283970149597839	1.0	0.0	0.652	0.0	26.0	0.5245068048416787	9.0	13601.0	1939.0	0.34615384615384615	0.14256304683479157
chr17	74132413	74137380	ENSG00000129654	74132412	74132413	4967	0.0	0	0.3525557507816836	0.0	1.0	0.278	0.0	26.0	0.5245068048416787	9.0	13601.0	1939.0	0.34615384615384615	0.14256304683479157
chr17	74138533	74236454	ENSG00000141576	74138532	74138533	97921	1.1	1	0.29516841522214365	0.0	0.0	0.74	0.0	26.0	0.5245068048416787	9.0	13601.0	1939.0	0.34615384615384615	0.14256304683479157
chr17	74261282	74267375	ENSG00000185262	74261281	74261282	6093	15.4	1	0.0755454838736703	0.0	0.0	1.003	0.0	15.0	0.37101309079343814	1.0	7737.0	1363.0	0.06666666666666667	0.17616647279307224
chr17	74270129	74303761	ENSG00000129646	74270128	74270129	33632	0.9	0	0.026913211164249717	0.0	0.0	0.933	0.0	15.0	0.37101309079343814	1.0	7737.0	1363.0	0.06666666666666667	0.17616647279307224
chr17	74305566	74380602	ENSG00000161542	74305565	74305566	75036	19.4	1	0.01637991367007235	1.0	0.0	1.287	0.0	23.0	0.4170561501132574	4.0	11167.0	2243.0	0.17391304347826086	0.2008596758305722
chr17	74372664	74383941	ENSG00000176170	74372663	74372664	11277	1.9	1	0.0896734122385623	0.0	0.0	1.408	0.0	9.0	0.5076597978568915	3.0	3716.0	927.0	0.3333333333333333	0.24946178686759957
chr17	74385531	74449288	ENSG00000175931	74385530	74385531	63757	4.3	1	0.031494239416621314	0.0	1.0	0.14	0.0	9.0	0.5076597978568915	3.0	3716.0	927.0	0.3333333333333333	0.24946178686759957
chr17	74449432	74466199	ENSG00000129673	74449431	74449432	16767	0.0	0	0.1340025363464613	0.0	0.0	1.227	0.0	33.0	0.34351996502866594	5.0	18235.0	2523.0	0.15151515151515152	0.1383602961338086
chr17	74466972	74497872	ENSG00000129667	74466971	74466972	30900	2.8	1	0.07597182628126363	0.0	0.0	0.506	0.0	25.0	0.27822852409106824	2.0	15017.0	2027.0	0.08	0.13498035559699006
chr17	74523437	74547257	ENSG00000161544	74523436	74523437	23820	5.6	1	0.10027558713624556	0.0	0.0	0.855	0.0	25.0	0.27822852409106824	2.0	15017.0	2027.0	0.08	0.13498035559699006
chr17	74523667	74549660	ENSG00000214140	74523666	74523667	25993	0.0	0	0.05990441042919702	0.0	0.0	1.583	0.0	25.0	0.27822852409106824	2.0	15017.0	2027.0	0.08	0.13498035559699006
chr17	74559791	74583038	ENSG00000070731	74559790	74559791	23247	0.5	0	0.13488417143251644	0.0	0.0	1.678	0.0	25.0	0.27822852409106824	2.0	15017.0	2027.0	0.08	0.13498035559699006
chr17	74620842	74639920	ENSG00000070526	74620841	74620842	19078	0.0	0	0.3451312252110711	0.0	0.0	1.125	0.0	25.0	0.27822852409106824	2.0	15017.0	2027.0	0.08	0.13498035559699006
chr17	74668632	74707098	ENSG00000182534	74668631	74668632	38466	10.4	1	0.06673114943908526	0.0	0.0	1.644	0.0	25.0	0.27822852409106824	2.0	15017.0	2027.0	0.08	0.13498035559699006
chr17	75276650	75496678	ENSG00000184640	75276649	75276650	220028	44.2	1	0.02510612200084631	0.0	1.0	0.252	0.0	50.0	0.3889979409594946	12.0	26325.0	723.0	0.24	0.027464387464387466
chr17	76000248	76104916	ENSG00000078687	76000247	76000248	104668	1.2	1	0.02139514760826141	0.0	1.0	0.127	0.0	15.0	0.2742312761425314	2.0	5666.0	474.0	0.13333333333333333	0.08365690081186022
chr17	76352863	76356158	ENSG00000184557	76352862	76352863	3295	34.8	1	0.11077602854166313	0.0	0.0	0.66	0.0	25.0	0.43967828450996566	6.0	11443.0	923.0	0.24	0.08066066590928953
chr17	76374720	76421195	ENSG00000087157	76374719	76374720	46475	3.1	1	0.014842531081657591	0.0	0.0	1.131	1.0	25.0	0.43967828450996566	6.0	11443.0	923.0	0.24	0.08066066590928953
chr17	76670129	76778379	ENSG00000108669	76670128	76670129	108250	12.6	1	0.030803468076383362	0.0	1.0	0.122	0.0	7.0	0.43994753559449223	1.0	2731.0	38.0	0.14285714285714285	0.013914317099963384
chr17	77751930	77761782	ENSG00000173894	77751929	77751930	9852	0.2	0	0.06990740411478127	0.0	1.0	0.19	0.0	12.0	0.4952311497716005	4.0	5607.0	494.0	0.3333333333333333	0.08810415551988586
chr17	77765930	77775482	ENSG00000141570	77765929	77765930	9552	2.5	1	0.02068189704565355	0.0	1.0	0.248	0.0	12.0	0.4952311497716005	4.0	5607.0	494.0	0.3333333333333333	0.08810415551988586
chr17	77806954	77813228	ENSG00000141582	77806953	77806954	6274	9.0	1	0.020984958198822068	0.0	1.0	0.285	0.0	12.0	0.4952311497716005	4.0	5607.0	494.0	0.3333333333333333	0.08810415551988586
chr17	77906141	78009647	ENSG00000167291	77906140	77906141	103506	3.2	1	0.007227036276283934	0.0	0.0	0.771	0.0	12.0	0.4952311497716005	4.0	5607.0	494.0	0.3333333333333333	0.08810415551988586
chr17	78075354	78093678	ENSG00000171298	78075353	78075354	18324	19.9	1	0.02822793240908804	1.0	0.0	0.981	0.0	5.0	0.5428792086531765	2.0	2447.0	0.0	0.4	0.0
chr17	78109012	78120982	ENSG00000141543	78109011	78109012	11970	15.6	1	0.020111803768485943	1.0	1.0	0.119	1.0	5.0	0.5428792086531765	2.0	2447.0	0.0	0.4	0.0
chr17	78143790	78183130	ENSG00000141527	78143789	78143790	39340	0.1	0	0.06875607558599503	0.0	0.0	0.995	0.0	5.0	0.5428792086531765	2.0	2447.0	0.0	0.4	0.0
chr17	78180514	78194722	ENSG00000181523	78180513	78180514	14208	4.1	1	0.04893342358250552	0.0	0.0	0.804	0.0	5.0	0.5428792086531765	2.0	2447.0	0.0	0.4	0.0
chr17	78193497	78227299	ENSG00000181045	78193496	78193497	33802	4.2	1	0.025494126880808845	0.0	0.0	1.407	0.0	5.0	0.5428792086531765	2.0	2447.0	0.0	0.4	0.0
chr17	78234664	78372586	ENSG00000173821	78234663	78234664	137922	1.4	1	0.0153597057069857	0.0	0.0	0.656	0.0	5.0	0.359616444656646	1.0	1965.0	0.0	0.2	0.0
chr17	80400464	80408705	ENSG00000178927	80400463	80400464	8241	26.2	1	0.05766589884340465	0.0	0.0	1.312	0.0	14.0	0.45493226711996054	5.0	9398.0	144.0	0.35714285714285715	0.015322409023196424
chr17	80416055	80448413	ENSG00000141562	80416054	80416055	32358	9.3	1	0.02763039966983949	1.0	0.0	1.287	0.0	14.0	0.45493226711996054	5.0	9398.0	144.0	0.35714285714285715	0.015322409023196424
chr17	80477588	80602538	ENSG00000141568	80477587	80477588	124950	5.5	1	0.0351684974075848	1.0	0.0	0.58	0.0	14.0	0.45493226711996054	5.0	9398.0	144.0	0.35714285714285715	0.015322409023196424
chr18	319360	500722	ENSG00000158270	319359	319360	181362	0.1	0	0.11387797188329843	0.0	0.0	0.354	0.0	1.0	0.7109351736821121	1.0	364.0	12.0	1.0	0.03296703296703297
chr18	596987	650334	ENSG00000079101	596986	596987	53347	0.0	0	0.243036285044338	0.0	0.0	1.31	0.0	1.0	0.7109351736821121	1.0	364.0	12.0	1.0	0.03296703296703297
chr18	657603	673578	ENSG00000176890	657602	657603	15975	2.2	1	0.06297512401452429	0.0	0.0	0.447	0.0	18.0	0.6912013813852028	12.0	8558.0	627.0	0.6666666666666666	0.07326478149100257
chr18	670323	712676	ENSG00000132199	670322	670323	42353	14.8	1	0.05207111634001305	0.0	0.0	1.348	0.0	18.0	0.6912013813852028	12.0	8558.0	627.0	0.6666666666666666	0.07326478149100257
chr18	721587	812547	ENSG00000176105	721586	721587	90960	8.0	1	0.017087507734213768	0.0	0.0	0.65	0.0	18.0	0.6912013813852028	12.0	8558.0	627.0	0.6666666666666666	0.07326478149100257
chr18	2537523	2571508	ENSG00000101574	2537522	2537523	33985	2.0	1	0.016878476953394558	0.0	0.0	0.954	0.0	2.0	1.0	2.0	1718.0	0.0	1.0	0.0
chr18	2655736	2805015	ENSG00000101596	2655735	2655736	149279	3.4	1	0.03369249741312279	0.0	1.0	0.153	0.0	6.0	0.7027486168439473	3.0	3264.0	354.0	0.5	0.10845588235294118
chr18	3066804	3220106	ENSG00000101605	3066803	3066804	153302	9.3	1	0.595030752319927	0.0	0.0	0.953	0.0	51.0	0.6182337352785815	25.0	26986.0	1145.0	0.49019607843137253	0.042429407841102794
chr18	3411605	3458409	ENSG00000177426	3411604	3411605	46804	24.6	1	0.0356771122883009	0.0	0.0	0.911	0.0	12.0	0.7168396238167339	7.0	5718.0	235.0	0.5833333333333334	0.041098286114025884
chr18	3496029	4455335	ENSG00000170579	3496028	3496029	959306	0.0	0	0.5213848180339058	0.0	1.0	0.254	0.0	15.0	0.6545711457909661	7.0	6891.0	235.0	0.4666666666666667	0.03410245247424176
chr18	5145283	5197502	ENSG00000231824	5145282	5145283	52219	0.1	0	0.5607013074380751	0.0	0.0	1.415	0.0	0.0		0.0				
chr18	5289017	5297052	ENSG00000198081	5289016	5289017	8035	2.7	1	0.015527096897889246	1.0	0.0	0.645	0.0	0.0		0.0				
chr18	5392382	5630699	ENSG00000082397	5392381	5392382	238317	0.4	0	0.08853566488419523	0.0	0.0	0.477	0.0	2.0	0.5198737161054362	1.0	629.0	9.0	0.5	0.014308426073131956
chr18	6729716	6915715	ENSG00000088756	6729715	6729716	185999	0.0	0	0.12235265015169515	0.0	0.0	0.856	0.0	1.0	0.4218703473642241	0.0	241.0	155.0	0.0	0.6431535269709544
chr18	6941742	7117813	ENSG00000101680	6941741	6941742	176071	0.0	0	0.2307286215968269	0.0	0.0	0.621	0.0	2.0	0.6263891318453929	1.0	821.0	0.0	0.5	0.0
chr18	8705658	8832776	ENSG00000168502	8705657	8705658	127118	0.2	0	0.1331403963911406	0.0	0.0	0.449	0.0	7.0	0.4771321876131291	4.0	1914.0	519.0	0.5714285714285714	0.2711598746081505
chr18	9136225	9285983	ENSG00000101745	9136224	9136225	149758	3.3	1	0.008353945682182652	0.0	1.0	0.197	0.0	23.0	0.5885401782484408	9.0	10568.0	270.0	0.391304347826087	0.02554882664647994
chr18	9334764	9402418	ENSG00000128791	9334763	9334764	67654	1.7	1	0.038171352859259926	0.0	0.0	1.03	0.0	23.0	0.5885401782484408	9.0	10568.0	270.0	0.391304347826087	0.02554882664647994
chr18	9475006	9538114	ENSG00000017797	9475005	9475006	63108	7.4	1	0.015314557884954588	1.0	0.0	0.449	0.0	23.0	0.5885401782484408	9.0	10568.0	270.0	0.391304347826087	0.02554882664647994
chr18	9708161	9862548	ENSG00000168461	9708160	9708161	154387	1.6	1	0.05350362786541678	0.0	0.0	1.123	0.0	13.0	0.5045225595174931	3.0	5777.0	104.0	0.23076923076923078	0.018002423403150423
chr18	10454624	10489945	ENSG00000154856	10454623	10454624	35321	0.5	0	0.07184664317399726	0.0	0.0	0.681	0.0	10.0	0.39191821282942907	2.0	3421.0	235.0	0.2	0.0686933645133002
chr18	10525901	10552758	ENSG00000134265	10525900	10525901	26857	5.2	1	0.057528698110094825	0.0	0.0	0.55	1.0	10.0	0.39191821282942907	2.0	3421.0	235.0	0.2	0.0686933645133002
chr18	11851394	11854448	ENSG00000255112	11851393	11851394	3054	9.2	1	0.2686296996294254	0.0	0.0	0.688	0.0	16.0	0.5381784270841743	6.0	7092.0	30.0	0.375	0.004230118443316413
chr18	11882620	11909222	ENSG00000154889	11882619	11882620	26602	8.5	1	0.010687318762900818	1.0	0.0	1.207	0.0	16.0	0.5381784270841743	6.0	7092.0	30.0	0.375	0.004230118443316413
chr18	11981023	12030876	ENSG00000141401	11981022	11981023	49853	20.2	1	0.34134919687554666	0.0	0.0	0.924	0.0	16.0	0.5381784270841743	6.0	7092.0	30.0	0.375	0.004230118443316413
chr18	12658736	12725739	ENSG00000128789	12658735	12658736	67003	18.6	1	0.0060025355073034655	1.0	0.0	1.443	1.0	18.0	0.6414972096084685	9.0	8875.0	355.0	0.5	0.04
chr18	12661831	12702776	ENSG00000101624	12661830	12661831	40945	1.1	1	0.012597877392155921	0.0	0.0	0.758	0.0	16.0	0.6805828284934321	9.0	7359.0	342.0	0.5625	0.04647370566653078
chr18	12785476	12929642	ENSG00000175354	12785475	12785476	144166	10.4	1	0.03136841166698446	0.0	1.0	0.179	0.0	10.0	0.8199467607066195	7.0	4027.0	324.0	0.7	0.08045691581822696
chr18	13217496	13652754	ENSG00000168675	13217495	13217496	435258	4.3	1	0.07315077466333086	0.0	0.0	0.539	0.0	49.0	0.5984124111365299	24.0	25171.0	2585.0	0.4897959183673469	0.10269754876643757
chr18	13663345	13726662	ENSG00000177150	13663344	13663345	63317	4.7	1	0.09047665015521276	0.0	0.0	1.45	1.0	7.0	0.41795816444386474	2.0	2467.0	147.0	0.2857142857142857	0.059586542359140654
chr18	18822202	19105378	ENSG00000141449	18822201	18822202	283176	0.6	0	0.2924611755657007	0.0	1.0	0.075	0.0	9.0	0.5783095650031564	4.0	4338.0	893.0	0.4444444444444444	0.20585523282618717
chr18	19109241	19180845	ENSG00000141446	19109240	19109241	71604	1.7	1	0.01738563367010882	0.0	1.0	0.17	0.0	8.0	0.891600690130792	7.0	5086.0	290.0	0.875	0.05701926858041683
chr18	19192227	19210417	ENSG00000167088	19192226	19192227	18190	14.4	1	0.0050025319581199065	1.0	0.0	0.564	0.0	7.0	0.8761150744351909	6.0	4459.0	193.0	0.8571428571428571	0.04328324736488002
chr18	19230857	19284766	ENSG00000158201	19230856	19230857	53909	13.1	1	0.03871239652454697	0.0	0.0	1.181	0.0	7.0	0.8761150744351909	6.0	4459.0	193.0	0.8571428571428571	0.04328324736488002
chr18	19284917	19450918	ENSG00000101752	19284916	19284917	166001	2.1	1	0.014465036184087647	1.0	0.0	1.973	0.0	7.0	0.8761150744351909	6.0	4459.0	193.0	0.8571428571428571	0.04328324736488002
chr18	19749403	19782491	ENSG00000141448	19749402	19749403	33088	5.1	1	0.19653634565743186	0.0	1.0	0.174	0.0	41.0	0.5386106258187209	16.0	22212.0	3817.0	0.3902439024390244	0.17184404826220062
chr18	20714527	20840431	ENSG00000134508	20714526	20714527	125904	3.6	1	0.13937142084339302	0.0	0.0	0.63	0.0	51.0	0.6574111285930234	28.0	24569.0	2250.0	0.5490196078431373	0.0915788188367455
chr18	20777107	21017925	ENSG00000134490	20777106	20777107	240818	0.4	0	0.03784254999510568	0.0	0.0	0.952	0.0	51.0	0.6574111285930234	28.0	24569.0	2250.0	0.5490196078431373	0.0915788188367455
chr18	21032786	21066567	ENSG00000101782	21032785	21032786	33781	6.3	1	0.10551973995027757	1.0	0.0	0.802	0.0	51.0	0.6574111285930234	28.0	24569.0	2250.0	0.5490196078431373	0.0915788188367455
chr18	21083472	21111746	ENSG00000141452	21083471	21083472	28274	5.9	1	0.01078851963700682	1.0	1.0	0.297	0.0	63.0	0.6767828459534175	38.0	29138.0	2996.0	0.6031746031746031	0.10282105841169607
chr18	21086147	21166862	ENSG00000141458	21086146	21086147	80715	6.6	1	0.02233550368424075	1.0	0.0	0.486	0.0	63.0	0.6767828459534175	38.0	29138.0	2996.0	0.6031746031746031	0.10282105841169607
